t,linAccelX,linAccelY,linAccelZ,linAccelAccuracy,quatReal,quatI,quatJ,quatK,quatRadianAccuracy,quatAccuracy
3.300,-0.1055,-0.0117,-0.0313,3,0.1690,0.9034,0.1508,-0.3641,3,0.1294,
3.311,-0.1055,-0.0117,-0.0313,3,0.1687,0.9034,0.1508,-0.3641,3,0.1279,
3.322,-0.1055,-0.0117,-0.0313,3,0.1686,0.9035,0.1508,-0.3641,3,0.1274,
3.333,-0.1055,-0.0117,-0.0313,3,0.1686,0.9035,0.1508,-0.3640,3,0.1270,
3.344,-0.1055,-0.0117,-0.0313,3,0.1686,0.9036,0.1509,-0.3638,3,0.1267,
3.355,0.0391,0.0234,-0.0547,3,0.1686,0.9036,0.1509,-0.3638,3,0.1267,
3.366,0.0391,0.0234,-0.0547,3,0.1684,0.9038,0.1511,-0.3633,3,0.1255,
3.378,0.0391,0.0234,-0.0547,3,0.1682,0.9039,0.1511,-0.3632,3,0.1252,
3.388,0.0391,0.0234,-0.0547,3,0.1681,0.9039,0.1511,-0.3632,3,0.1248,
3.399,-0.0156,0.0117,-0.0625,3,0.1681,0.9039,0.1511,-0.3632,3,0.1248,
3.409,-0.0391,-0.0195,-0.0508,3,0.1681,0.9039,0.1511,-0.3632,3,0.1248,
3.421,-0.0391,-0.0195,-0.0508,3,0.1678,0.9039,0.1508,-0.3634,3,0.1240,
3.432,-0.0391,-0.0195,-0.0508,3,0.1679,0.9039,0.1508,-0.3635,3,0.1240,
3.442,-0.0391,-0.0195,-0.0508,3,0.1680,0.9038,0.1507,-0.3636,3,0.1240,
3.453,-0.0391,-0.0195,-0.0508,3,0.1681,0.9037,0.1506,-0.3638,3,0.1243,
3.465,-0.0039,-0.0352,-0.0234,3,0.1681,0.9037,0.1506,-0.3638,3,0.1243,
3.475,-0.0039,-0.0352,-0.0234,3,0.1682,0.9036,0.1503,-0.3641,3,0.1245,
3.486,-0.0039,-0.0352,-0.0234,3,0.1681,0.9036,0.1502,-0.3642,3,0.1245,
3.496,-0.0039,-0.0352,-0.0234,3,0.1680,0.9036,0.1501,-0.3642,3,0.1243,
3.508,-0.0039,-0.0352,-0.0234,3,0.1680,0.9036,0.1501,-0.3643,3,0.1238,
3.519,-0.0859,0.0273,-0.0352,3,0.1680,0.9036,0.1501,-0.3643,3,0.1238,
3.529,-0.0664,0.0039,-0.0586,3,0.1680,0.9036,0.1501,-0.3643,3,0.1238,
3.540,-0.0664,0.0039,-0.0586,3,0.1682,0.9036,0.1506,-0.3640,3,0.1243,
3.551,-0.0664,0.0039,-0.0586,3,0.1683,0.9036,0.1507,-0.3639,3,0.1240,
3.562,-0.0664,0.0039,-0.0586,3,0.1682,0.9037,0.1508,-0.3638,3,0.1238,
3.572,-0.0664,0.0039,-0.0586,3,0.1682,0.9037,0.1507,-0.3638,3,0.1233,
3.584,-0.0664,0.0039,-0.0586,3,0.1682,0.9036,0.1506,-0.3640,3,0.1230,
3.595,-0.0234,-0.0273,-0.0508,3,0.1682,0.9036,0.1506,-0.3640,3,0.1230,
3.606,-0.0234,-0.0273,-0.0508,3,0.1682,0.9036,0.1501,-0.3641,3,0.1228,
3.616,-0.0234,-0.0273,-0.0508,3,0.1682,0.9037,0.1501,-0.3641,3,0.1226,
3.628,-0.0234,-0.0273,-0.0508,3,0.1682,0.9037,0.1500,-0.3641,3,0.1223,
3.638,-0.0234,-0.0273,-0.0508,3,0.1682,0.9037,0.1500,-0.3641,3,0.1223,
3.650,0.0234,-0.0586,-0.0469,3,0.1682,0.9037,0.1500,-0.3641,3,0.1223,
3.660,0.0234,-0.0586,-0.0469,3,0.1681,0.9037,0.1500,-0.3641,3,0.1221,
3.672,0.0234,-0.0586,-0.0469,3,0.1680,0.9037,0.1501,-0.3640,3,0.1218,
3.683,0.0234,-0.0586,-0.0469,3,0.1680,0.9038,0.1501,-0.3639,3,0.1216,
3.694,0.0898,-0.0313,0.0508,3,0.1680,0.9038,0.1501,-0.3639,3,0.1216,
3.705,0.0898,-0.0313,0.0508,3,0.1682,0.9037,0.1500,-0.3640,3,0.1213,
3.716,0.0898,-0.0313,0.0508,3,0.1682,0.9037,0.1500,-0.3641,3,0.1213,
3.727,0.0898,-0.0313,0.0508,3,0.1682,0.9037,0.1499,-0.3641,3,0.1216,
3.737,0.0898,-0.0313,0.0508,3,0.1682,0.9037,0.1498,-0.3642,3,0.1216,
3.748,0.0898,-0.0313,0.0508,3,0.1682,0.9037,0.1498,-0.3642,3,0.1218,
3.760,-0.0859,0.0508,0.0234,3,0.1682,0.9037,0.1498,-0.3642,3,0.1218,
3.771,-0.0859,0.0508,0.0234,3,0.1680,0.9037,0.1498,-0.3642,3,0.1221,
3.781,-0.0859,0.0508,0.0234,3,0.1680,0.9037,0.1498,-0.3642,3,0.1221,
3.792,-0.0859,0.0508,0.0234,3,0.1679,0.9037,0.1497,-0.3643,3,0.1221,
3.803,-0.0859,0.0508,0.0234,3,0.1678,0.9037,0.1495,-0.3644,3,0.1216,
3.815,-0.0938,-0.0156,-0.0547,3,0.1678,0.9037,0.1495,-0.3644,3,0.1216,
3.825,-0.0938,-0.0156,-0.0547,3,0.1678,0.9037,0.1494,-0.3644,3,0.1218,
3.836,-0.0938,-0.0156,-0.0547,3,0.1678,0.9037,0.1494,-0.3644,3,0.1218,
3.847,-0.0938,-0.0156,-0.0547,3,0.1678,0.9037,0.1495,-0.3644,3,0.1221,
3.858,-0.0938,-0.0156,-0.0547,3,0.1679,0.9037,0.1496,-0.3644,3,0.1221,
3.869,0.0313,-0.0352,-0.0195,3,0.1679,0.9037,0.1496,-0.3644,3,0.1221,
3.880,0.0313,-0.0352,-0.0195,3,0.1681,0.9036,0.1498,-0.3644,3,0.1223,
3.891,0.0313,-0.0352,-0.0195,3,0.1682,0.9036,0.1499,-0.3644,3,0.1226,
3.902,0.0313,-0.0352,-0.0195,3,0.1683,0.9036,0.1500,-0.3644,3,0.1226,
3.912,0.0313,-0.0352,-0.0195,3,0.1682,0.9036,0.1501,-0.3643,3,0.1226,
3.924,-0.0391,-0.0352,-0.1172,3,0.1682,0.9036,0.1501,-0.3643,3,0.1226,
3.936,-0.0391,-0.0352,-0.1172,3,0.1682,0.9037,0.1506,-0.3639,3,0.1230,
3.946,-0.0391,-0.0352,-0.1172,3,0.1683,0.9037,0.1508,-0.3637,3,0.1230,
3.956,-0.0391,-0.0352,-0.1172,3,0.1683,0.9037,0.1509,-0.3636,3,0.1228,
3.968,-0.0391,-0.0352,-0.1172,3,0.1683,0.9037,0.1509,-0.3636,3,0.1223,
3.978,0.0664,0.0391,0.0234,3,0.1683,0.9037,0.1509,-0.3636,3,0.1223,
3.989,0.0078,0.0000,0.1875,3,0.1683,0.9037,0.1509,-0.3636,3,0.1223,
4.000,0.0078,0.0000,0.1875,3,0.1682,0.9036,0.1509,-0.3638,3,0.1213,
4.011,0.0078,0.0000,0.1875,3,0.1682,0.9036,0.1509,-0.3639,3,0.1208,
4.021,0.0078,0.0000,0.1875,3,0.1683,0.9036,0.1508,-0.3639,3,0.1206,
4.032,0.0078,0.0000,0.1875,3,0.1683,0.9036,0.1507,-0.3640,3,0.1201,
4.042,0.0078,0.0000,0.1875,3,0.1683,0.9036,0.1507,-0.3640,3,0.1199,
4.055,-0.0234,0.0469,0.1211,3,0.1683,0.9036,0.1507,-0.3640,3,0.1199,
4.065,-0.0234,0.0469,0.1211,3,0.1684,0.9037,0.1510,-0.3636,3,0.1199,
4.076,-0.0234,0.0469,0.1211,3,0.1683,0.9037,0.1511,-0.3634,3,0.1196,
4.086,-0.0234,0.0469,0.1211,3,0.1683,0.9037,0.1512,-0.3634,3,0.1194,
4.098,-0.0234,0.0469,0.1211,3,0.1683,0.9037,0.1512,-0.3633,3,0.1194,
4.109,0.0664,0.0313,0.0234,3,0.1683,0.9037,0.1512,-0.3633,3,0.1194,
4.119,0.0664,0.0313,0.0234,3,0.1682,0.9037,0.1511,-0.3634,3,0.1189,
4.130,0.0664,0.0313,0.0234,3,0.1682,0.9037,0.1512,-0.3635,3,0.1187,
4.141,0.0664,0.0313,0.0234,3,0.1682,0.9037,0.1511,-0.3635,3,0.1184,
4.151,0.0664,0.0313,0.0234,3,0.1683,0.9037,0.1511,-0.3636,3,0.1182,
4.162,0.0664,0.0313,0.0234,3,0.1685,0.9036,0.1512,-0.3636,3,0.1184,
4.173,0.0781,-0.0078,0.0547,3,0.1685,0.9036,0.1512,-0.3636,3,0.1184,
4.184,0.0781,-0.0078,0.0547,3,0.1688,0.9035,0.1514,-0.3638,3,0.1179,
4.195,0.0781,-0.0078,0.0547,3,0.1689,0.9034,0.1516,-0.3638,3,0.1177,
4.205,0.0781,-0.0078,0.0547,3,0.1690,0.9034,0.1517,-0.3638,3,0.1172,
4.216,0.0781,-0.0078,0.0547,3,0.1691,0.9034,0.1517,-0.3638,3,0.1174,
4.228,0.0781,-0.0078,0.0547,3,0.1691,0.9033,0.1518,-0.3638,3,0.1174,
4.238,-0.0742,0.0469,0.0508,3,0.1691,0.9033,0.1518,-0.3638,3,0.1174,
4.248,-0.0898,0.0195,0.0625,3,0.1691,0.9033,0.1518,-0.3638,3,0.1174,
4.259,-0.0898,0.0195,0.0625,3,0.1693,0.9033,0.1522,-0.3638,3,0.1179,
4.271,-0.0898,0.0195,0.0625,3,0.1694,0.9033,0.1522,-0.3637,3,0.1179,
4.281,-0.0898,0.0195,0.0625,3,0.1694,0.9032,0.1523,-0.3638,3,0.1177,
4.291,-0.0898,0.0195,0.0625,3,0.1695,0.9031,0.1523,-0.3638,3,0.1174,
4.302,-0.0898,0.0195,0.0625,3,0.1696,0.9031,0.1522,-0.3640,3,0.1177,
4.314,-0.0586,0.0391,0.0430,3,0.1696,0.9031,0.1522,-0.3640,3,0.1177,
4.324,-0.0586,0.0391,0.0430,3,0.1696,0.9030,0.1523,-0.3641,3,0.1179,
4.335,-0.0586,0.0391,0.0430,3,0.1696,0.9031,0.1523,-0.3640,3,0.1177,
4.346,-0.0586,0.0391,0.0430,3,0.1695,0.9031,0.1525,-0.3640,3,0.1172,
4.357,0.0156,-0.0430,-0.1680,3,0.1695,0.9031,0.1525,-0.3640,3,0.1172,
4.368,0.0078,-0.0586,-0.2148,3,0.1695,0.9031,0.1525,-0.3640,3,0.1172,
4.379,0.0078,-0.0586,-0.2148,3,0.1693,0.9031,0.1526,-0.3639,3,0.1162,
4.389,0.0078,-0.0586,-0.2148,3,0.1693,0.9031,0.1526,-0.3639,3,0.1160,
4.401,0.0078,-0.0586,-0.2148,3,0.1693,0.9031,0.1526,-0.3640,3,0.1162,
4.411,0.0078,-0.0586,-0.2148,3,0.1693,0.9031,0.1526,-0.3639,3,0.1160,
4.422,0.0078,-0.0586,-0.2148,3,0.1694,0.9031,0.1526,-0.3638,3,0.1157,
4.433,-0.0195,0.0547,0.0156,3,0.1694,0.9031,0.1526,-0.3638,3,0.1157,
4.445,-0.0195,0.0547,0.0156,3,0.1694,0.9031,0.1528,-0.3637,3,0.1157,
4.455,-0.0195,0.0547,0.0156,3,0.1695,0.9031,0.1528,-0.3637,3,0.1157,
4.466,-0.0195,0.0547,0.0156,3,0.1695,0.9031,0.1527,-0.3638,3,0.1160,
4.476,-0.0195,0.0547,0.0156,3,0.1696,0.9031,0.1527,-0.3638,3,0.1155,
4.489,0.0391,-0.0508,-0.0117,3,0.1696,0.9031,0.1527,-0.3638,3,0.1155,
4.499,0.0391,-0.0508,-0.0117,3,0.1698,0.9030,0.1528,-0.3640,3,0.1147,
4.510,0.0391,-0.0508,-0.0117,3,0.1699,0.9029,0.1528,-0.3641,3,0.1145,
4.521,0.0391,-0.0508,-0.0117,3,0.1699,0.9029,0.1528,-0.3641,3,0.1143,
4.533,-0.0078,-0.0195,-0.0234,3,0.1699,0.9029,0.1528,-0.3641,3,0.1143,
4.544,-0.0078,-0.0195,-0.0234,3,0.1699,0.9029,0.1530,-0.3641,3,0.1140,
4.555,-0.0078,-0.0195,-0.0234,3,0.1698,0.9029,0.1531,-0.3640,3,0.1143,
4.566,-0.0078,-0.0195,-0.0234,3,0.1698,0.9029,0.1531,-0.3640,3,0.1143,
4.577,-0.0078,-0.0195,-0.0234,3,0.1699,0.9029,0.1533,-0.3640,3,0.1140,
4.588,0.0156,0.0156,-0.0352,3,0.1699,0.9029,0.1533,-0.3640,3,0.1140,
4.599,0.0156,0.0156,-0.0352,3,0.1699,0.9028,0.1535,-0.3640,3,0.1140,
4.610,0.0156,0.0156,-0.0352,3,0.1697,0.9028,0.1536,-0.3639,3,0.1140,
4.620,0.0156,0.0156,-0.0352,3,0.1697,0.9029,0.1536,-0.3638,3,0.1138,
4.631,0.0156,0.0156,-0.0352,3,0.1696,0.9030,0.1537,-0.3638,3,0.1135,
4.642,0.0156,0.0156,-0.0352,3,0.1696,0.9029,0.1538,-0.3637,3,0.1138,
4.654,-0.0313,0.1016,0.1016,3,0.1696,0.9029,0.1538,-0.3637,3,0.1138,
4.665,-0.0313,0.1016,0.1016,3,0.1696,0.9028,0.1539,-0.3638,3,0.1133,
4.675,-0.0313,0.1016,0.1016,3,0.1696,0.9028,0.1541,-0.3638,3,0.1135,
4.685,-0.0313,0.1016,0.1016,3,0.1696,0.9028,0.1542,-0.3638,3,0.1135,
4.697,-0.0313,0.1016,0.1016,3,0.1696,0.9028,0.1543,-0.3637,3,0.1138,
4.708,-0.0117,0.0273,-0.0586,3,0.1696,0.9028,0.1543,-0.3637,3,0.1138,
4.719,-0.0117,0.0273,-0.0586,3,0.1698,0.9029,0.1545,-0.3635,3,0.1133,
4.730,-0.0117,0.0273,-0.0586,3,0.1698,0.9029,0.1546,-0.3633,3,0.1130,
4.741,-0.0117,0.0273,-0.0586,3,0.1698,0.9030,0.1547,-0.3633,3,0.1128,
4.752,-0.0117,0.0273,-0.0586,3,0.1697,0.9030,0.1547,-0.3632,3,0.1123,
4.763,0.0273,-0.0039,0.0625,3,0.1697,0.9030,0.1547,-0.3632,3,0.1123,
4.773,0.0273,-0.0039,0.0625,3,0.1694,0.9030,0.1544,-0.3633,3,0.1118,
4.785,0.0273,-0.0039,0.0625,3,0.1694,0.9030,0.1543,-0.3634,3,0.1113,
4.795,0.0273,-0.0039,0.0625,3,0.1694,0.9030,0.1542,-0.3635,3,0.1111,
4.805,0.0273,-0.0039,0.0625,3,0.1695,0.9030,0.1541,-0.3636,3,0.1108,
4.817,0.0273,-0.0039,0.0625,3,0.1696,0.9030,0.1541,-0.3636,3,0.1111,
4.829,0.0195,-0.0352,0.0039,3,0.1696,0.9030,0.1541,-0.3636,3,0.1111,
4.840,0.0195,-0.0352,0.0039,3,0.1697,0.9029,0.1539,-0.3637,3,0.1113,
4.851,0.0195,-0.0352,0.0039,3,0.1697,0.9029,0.1539,-0.3637,3,0.1113,
4.862,-0.0117,0.0234,-0.0078,3,0.1697,0.9029,0.1539,-0.3637,3,0.1113,
4.874,-0.0117,0.0234,-0.0078,3,0.1698,0.9029,0.1541,-0.3635,3,0.1113,
4.884,-0.0117,0.0234,-0.0078,3,0.1698,0.9030,0.1541,-0.3635,3,0.1111,
4.894,-0.0117,0.0234,-0.0078,3,0.1697,0.9030,0.1541,-0.3634,3,0.1111,
4.905,-0.0117,0.0234,-0.0078,3,0.1696,0.9030,0.1541,-0.3633,3,0.1108,
4.917,-0.0234,-0.0430,-0.0742,3,0.1696,0.9030,0.1541,-0.3633,3,0.1108,
4.928,0.0625,0.0469,0.0391,3,0.1696,0.9030,0.1541,-0.3633,3,0.1108,
4.939,0.0625,0.0469,0.0391,3,0.1694,0.9031,0.1539,-0.3633,3,0.1106,
4.951,0.0625,0.0469,0.0391,3,0.1694,0.9031,0.1540,-0.3633,3,0.1104,
4.961,0.0938,0.0391,-0.0547,3,0.1694,0.9031,0.1540,-0.3633,3,0.1104,
4.972,0.0313,-0.0117,-0.1719,3,0.1694,0.9031,0.1540,-0.3633,3,0.1104,
4.982,0.0313,-0.0117,-0.1719,3,0.1696,0.9030,0.1541,-0.3635,3,0.1104,
4.994,0.0313,-0.0117,-0.1719,3,0.1696,0.9030,0.1539,-0.3636,3,0.1104,
5.004,0.0313,-0.0117,-0.1719,3,0.1696,0.9030,0.1537,-0.3637,3,0.1106,
5.015,0.0313,-0.0117,-0.1719,3,0.1695,0.9030,0.1535,-0.3638,3,0.1104,
5.026,0.0313,-0.0117,-0.1719,3,0.1694,0.9030,0.1533,-0.3638,3,0.1101,
5.037,0.0430,-0.0430,-0.0820,3,0.1694,0.9030,0.1533,-0.3638,3,0.1101,
5.048,0.0391,-0.0977,-0.0898,3,0.1694,0.9030,0.1533,-0.3638,3,0.1101,
5.058,0.0391,-0.0977,-0.0898,3,0.1691,0.9032,0.1531,-0.3636,3,0.1099,
5.069,0.0391,-0.0977,-0.0898,3,0.1692,0.9032,0.1531,-0.3635,3,0.1099,
5.080,0.0391,-0.0977,-0.0898,3,0.1693,0.9032,0.1530,-0.3635,3,0.1101,
5.091,0.0391,-0.0977,-0.0898,3,0.1693,0.9033,0.1530,-0.3635,3,0.1099,
5.102,0.0430,0.0234,0.1133,3,0.1693,0.9033,0.1530,-0.3635,3,0.1099,
5.113,0.0430,0.0234,0.1133,3,0.1694,0.9033,0.1531,-0.3633,3,0.1094,
5.124,0.0430,0.0234,0.1133,3,0.1693,0.9033,0.1533,-0.3632,3,0.1091,
5.134,0.0430,0.0234,0.1133,3,0.1693,0.9033,0.1533,-0.3631,3,0.1089,
5.145,0.0430,0.0234,0.1133,3,0.1693,0.9034,0.1532,-0.3630,3,0.1089,
5.156,0.0430,0.0234,0.1133,3,0.1693,0.9034,0.1531,-0.3629,3,0.1089,
5.167,0.1133,-0.0547,0.0703,3,0.1693,0.9034,0.1531,-0.3629,3,0.1089,
5.178,0.1133,-0.0547,0.0703,3,0.1692,0.9036,0.1533,-0.3625,3,0.1091,
5.188,0.1133,-0.0547,0.0703,3,0.1691,0.9036,0.1534,-0.3624,3,0.1091,
5.199,0.1133,-0.0547,0.0703,3,0.1691,0.9037,0.1534,-0.3623,3,0.1089,
5.210,0.1133,-0.0547,0.0703,3,0.1691,0.9037,0.1534,-0.3624,3,0.1089,
5.221,0.1133,-0.0547,0.0703,3,0.1690,0.9036,0.1533,-0.3624,3,0.1089,
5.232,0.0000,-0.0430,0.0117,3,0.1690,0.9036,0.1533,-0.3624,3,0.1089,
5.242,0.0000,-0.0430,0.0117,3,0.1691,0.9036,0.1534,-0.3625,3,0.1091,
5.254,0.0000,-0.0430,0.0117,3,0.1691,0.9036,0.1536,-0.3625,3,0.1094,
5.264,0.0000,-0.0430,0.0117,3,0.1691,0.9035,0.1539,-0.3625,3,0.1094,
5.274,0.0000,-0.0430,0.0117,3,0.1691,0.9034,0.1541,-0.3625,3,0.1096,
5.285,0.0000,-0.0430,0.0117,3,0.1691,0.9034,0.1542,-0.3625,3,0.1096,
5.297,-0.0664,-0.0039,-0.1836,3,0.1691,0.9034,0.1542,-0.3625,3,0.1096,
5.308,-0.0664,-0.0039,-0.1836,3,0.1690,0.9035,0.1545,-0.3622,3,0.1101,
5.319,-0.0664,-0.0039,-0.1836,3,0.1689,0.9036,0.1547,-0.3620,3,0.1101,
5.329,-0.0664,-0.0039,-0.1836,3,0.1689,0.9037,0.1548,-0.3618,3,0.1104,
5.340,-0.0664,-0.0039,-0.1836,3,0.1687,0.9037,0.1547,-0.3618,3,0.1101,
5.351,-0.0664,-0.0039,-0.1836,3,0.1685,0.9038,0.1547,-0.3617,3,0.1099,
5.362,-0.1406,0.0742,0.0273,3,0.1685,0.9038,0.1547,-0.3617,3,0.1099,
5.373,-0.1406,0.0742,0.0273,3,0.1682,0.9040,0.1547,-0.3613,3,0.1099,
5.384,-0.1406,0.0742,0.0273,3,0.1681,0.9041,0.1550,-0.3610,3,0.1099,
5.394,-0.1406,0.0742,0.0273,3,0.1680,0.9043,0.1552,-0.3605,3,0.1099,
5.405,-0.1406,0.0742,0.0273,3,0.1678,0.9045,0.1553,-0.3600,3,0.1101,
5.415,0.0820,0.0742,-0.1211,3,0.1678,0.9045,0.1553,-0.3600,3,0.1101,
5.427,-0.0273,-0.0117,0.0195,3,0.1678,0.9045,0.1553,-0.3600,3,0.1101,
5.438,-0.0273,-0.0117,0.0195,3,0.1677,0.9052,0.1555,-0.3583,3,0.1104,
5.448,-0.0273,-0.0117,0.0195,3,0.1677,0.9053,0.1555,-0.3579,3,0.1106,
5.459,-0.0273,-0.0117,0.0195,3,0.1677,0.9055,0.1555,-0.3575,3,0.1106,
5.470,-0.0273,-0.0117,0.0195,3,0.1677,0.9055,0.1556,-0.3573,3,0.1108,
5.482,0.0742,0.0508,0.0586,3,0.1677,0.9055,0.1556,-0.3573,3,0.1108,
5.492,0.0742,0.0508,0.0586,3,0.1678,0.9057,0.1553,-0.3571,3,0.1108,
5.502,0.0742,0.0508,0.0586,3,0.1679,0.9057,0.1552,-0.3570,3,0.1106,
5.514,0.0742,0.0508,0.0586,3,0.1680,0.9057,0.1552,-0.3569,3,0.1106,
5.525,0.0742,0.0508,0.0586,3,0.1682,0.9057,0.1553,-0.3568,3,0.1108,
5.536,0.0078,-0.0547,-0.0195,3,0.1682,0.9057,0.1553,-0.3568,3,0.1108,
5.548,0.0078,-0.0547,-0.0195,3,0.1687,0.9056,0.1553,-0.3568,3,0.1111,
5.558,0.0078,-0.0547,-0.0195,3,0.1689,0.9056,0.1552,-0.3569,3,0.1113,
5.569,0.0078,-0.0547,-0.0195,3,0.1690,0.9055,0.1552,-0.3569,3,0.1113,
5.580,0.0078,-0.0547,-0.0195,3,0.1691,0.9055,0.1552,-0.3570,3,0.1116,
5.592,0.0273,-0.0703,0.1055,3,0.1691,0.9055,0.1552,-0.3570,3,0.1116,
5.603,0.0273,-0.0703,0.1055,3,0.1694,0.9054,0.1551,-0.3571,3,0.1118,
5.614,0.0273,-0.0703,0.1055,3,0.1694,0.9054,0.1550,-0.3572,3,0.1118,
5.624,0.0273,-0.0703,0.1055,3,0.1694,0.9053,0.1549,-0.3573,3,0.1121,
5.636,0.0273,-0.0703,0.1055,3,0.1694,0.9053,0.1549,-0.3574,3,0.1121,
5.648,-0.0625,-0.0586,0.0156,3,0.1694,0.9053,0.1549,-0.3574,3,0.1121,
5.659,-0.0625,-0.0586,0.0156,3,0.1693,0.9053,0.1551,-0.3573,3,0.1118,
5.670,-0.0625,-0.0586,0.0156,3,0.1694,0.9053,0.1551,-0.3573,3,0.1116,
5.682,-0.0586,0.0469,0.0313,3,0.1694,0.9053,0.1551,-0.3573,3,0.1116,
5.692,-0.0586,0.0469,0.0313,3,0.1695,0.9053,0.1552,-0.3573,3,0.1108,
5.703,-0.0586,0.0469,0.0313,3,0.1695,0.9053,0.1552,-0.3573,3,0.1106,
5.713,-0.0586,0.0469,0.0313,3,0.1694,0.9053,0.1552,-0.3572,3,0.1104,
5.725,-0.0586,0.0469,0.0313,3,0.1694,0.9053,0.1552,-0.3572,3,0.1101,
5.736,0.0664,-0.0391,-0.2188,3,0.1694,0.9053,0.1552,-0.3572,3,0.1101,
5.747,0.1328,-0.0703,-0.0742,3,0.1694,0.9053,0.1552,-0.3572,3,0.1101,
5.758,0.1328,-0.0703,-0.0742,3,0.1690,0.9055,0.1550,-0.3571,3,0.1101,
5.770,0.1328,-0.0703,-0.0742,3,0.1689,0.9055,0.1549,-0.3571,3,0.1099,
5.780,0.0117,0.0234,0.0703,3,0.1689,0.9055,0.1549,-0.3571,3,0.1099,
5.790,0.0508,0.0664,-0.1211,3,0.1689,0.9055,0.1549,-0.3571,3,0.1099,
5.801,0.0508,0.0664,-0.1211,3,0.1688,0.9055,0.1547,-0.3574,3,0.1096,
5.812,0.0508,0.0664,-0.1211,3,0.1689,0.9054,0.1548,-0.3575,3,0.1094,
5.823,0.0508,0.0664,-0.1211,3,0.1689,0.9053,0.1548,-0.3575,3,0.1091,
5.833,0.0508,0.0664,-0.1211,3,0.1690,0.9053,0.1549,-0.3577,3,0.1094,
5.844,0.0508,0.0664,-0.1211,3,0.1690,0.9052,0.1550,-0.3577,3,0.1094,
5.855,0.1016,0.0742,-0.0508,3,0.1690,0.9052,0.1550,-0.3577,3,0.1094,
5.866,0.0469,0.0898,0.0117,3,0.1690,0.9052,0.1550,-0.3577,3,0.1094,
5.877,0.0469,0.0898,0.0117,3,0.1692,0.9050,0.1550,-0.3582,3,0.1094,
5.888,0.0469,0.0898,0.0117,3,0.1692,0.9050,0.1548,-0.3583,3,0.1091,
5.898,0.0469,0.0898,0.0117,3,0.1692,0.9050,0.1545,-0.3585,3,0.1091,
5.909,0.0469,0.0898,0.0117,3,0.1692,0.9050,0.1542,-0.3586,3,0.1089,
5.919,0.0469,0.0898,0.0117,3,0.1693,0.9050,0.1539,-0.3588,3,0.1091,
5.932,-0.0117,0.0547,-0.0313,3,0.1693,0.9050,0.1539,-0.3588,3,0.1091,
5.942,-0.0117,0.0547,-0.0313,3,0.1696,0.9050,0.1534,-0.3588,3,0.1094,
5.953,-0.0117,0.0547,-0.0313,3,0.1696,0.9049,0.1532,-0.3589,3,0.1096,
5.964,-0.0117,0.0547,-0.0313,3,0.1697,0.9049,0.1531,-0.3590,3,0.1096,
5.975,-0.0664,-0.0938,-0.1172,3,0.1697,0.9049,0.1531,-0.3590,3,0.1096,
5.986,-0.0273,-0.0977,-0.1523,3,0.1697,0.9049,0.1531,-0.3590,3,0.1096,
5.997,-0.0273,-0.0977,-0.1523,3,0.1701,0.9050,0.1528,-0.3586,3,0.1101,
6.007,-0.0273,-0.0977,-0.1523,3,0.1702,0.9052,0.1528,-0.3584,3,0.1101,
6.018,-0.0273,-0.0977,-0.1523,3,0.1703,0.9052,0.1526,-0.3582,3,0.1104,
6.029,-0.0273,-0.0977,-0.1523,3,0.1704,0.9053,0.1527,-0.3578,3,0.1104,
6.040,-0.0273,-0.0977,-0.1523,3,0.1705,0.9054,0.1526,-0.3577,3,0.1101,
6.051,0.1992,-0.1172,-0.0469,3,0.1705,0.9054,0.1526,-0.3577,3,0.1101,
6.063,0.1992,-0.1172,-0.0469,3,0.1706,0.9056,0.1522,-0.3572,3,0.1101,
6.073,0.1992,-0.1172,-0.0469,3,0.1705,0.9057,0.1520,-0.3571,3,0.1101,
6.084,0.1992,-0.1172,-0.0469,3,0.1705,0.9058,0.1519,-0.3569,3,0.1099,
6.094,0.1992,-0.1172,-0.0469,3,0.1703,0.9059,0.1517,-0.3567,3,0.1096,
6.107,0.2617,-0.0508,0.0078,3,0.1703,0.9059,0.1517,-0.3567,3,0.1096,
6.117,0.2617,-0.0508,0.0078,3,0.1702,0.9060,0.1512,-0.3568,3,0.1091,
6.128,0.2617,-0.0508,0.0078,3,0.1702,0.9059,0.1512,-0.3569,3,0.1094,
6.139,0.2617,-0.0508,0.0078,3,0.1702,0.9059,0.1512,-0.3571,3,0.1094,
6.151,0.1680,-0.1094,-0.1758,3,0.1702,0.9059,0.1512,-0.3571,3,0.1094,
6.162,0.1680,-0.1094,-0.1758,3,0.1703,0.9056,0.1519,-0.3574,3,0.1099,
6.172,0.1680,-0.1094,-0.1758,3,0.1703,0.9055,0.1522,-0.3575,3,0.1099,
6.183,0.1680,-0.1094,-0.1758,3,0.1703,0.9054,0.1526,-0.3577,3,0.1096,
6.194,0.1680,-0.1094,-0.1758,3,0.1703,0.9052,0.1531,-0.3579,3,0.1094,
6.205,0.1680,-0.1094,-0.1758,3,0.1703,0.9051,0.1534,-0.3582,3,0.1091,
6.216,0.0234,0.1250,-0.2188,3,0.1703,0.9051,0.1534,-0.3582,3,0.1091,
6.227,0.0234,0.1250,-0.2188,3,0.1699,0.9048,0.1536,-0.3589,3,0.1086,
6.238,0.0234,0.1250,-0.2188,3,0.1697,0.9048,0.1536,-0.3591,3,0.1089,
