t,linAccelX,linAccelY,linAccelZ,linAccelAccuracy,quatReal,quatI,quatJ,quatK,quatRadianAccuracy,quatAccuracy
3.244,0.2617,0.4570,0.2695,3,0.5056,0.7482,0.2913,-0.3159,3,0.0640,
3.254,-0.4375,-0.3828,-0.3086,3,0.5056,0.7482,0.2913,-0.3159,3,0.0640,
3.265,-0.2813,-0.3633,-0.8867,3,0.5056,0.7482,0.2913,-0.3159,3,0.0640,
3.275,-0.2813,-0.3633,-0.8867,3,0.5562,0.7188,0.2542,-0.3308,3,0.0649,
3.287,-0.2813,-0.3633,-0.8867,3,0.5699,0.7105,0.2447,-0.3325,3,0.0649,
3.297,-0.2813,-0.3633,-0.8867,3,0.5822,0.7029,0.2361,-0.3335,3,0.0652,
3.308,-0.2813,-0.3633,-0.8867,3,0.5925,0.6960,0.2292,-0.3347,3,0.0652,
3.318,-0.2813,-0.3633,-0.8867,3,0.6006,0.6903,0.2233,-0.3361,3,0.0649,
3.331,0.0547,0.0117,0.0703,3,0.6006,0.6903,0.2233,-0.3361,3,0.0649,
3.341,0.0547,0.0117,0.0703,3,0.6194,0.6763,0.2099,-0.3390,3,0.0649,
3.351,0.0547,0.0117,0.0703,3,0.6268,0.6707,0.2043,-0.3399,3,0.0647,
3.362,0.0547,0.0117,0.0703,3,0.6353,0.6635,0.1990,-0.3416,3,0.0647,
3.374,0.0547,0.0117,0.0703,3,0.6462,0.6528,0.1940,-0.3444,3,0.0649,
3.383,-0.5039,0.5156,-0.9922,3,0.6462,0.6528,0.1940,-0.3444,3,0.0649,
3.394,-0.5039,0.5156,-0.9922,3,0.6729,0.6226,0.1862,-0.3536,3,0.0654,
3.405,-0.5039,0.5156,-0.9922,3,0.6956,0.5936,0.1818,-0.3615,3,0.0662,
3.416,-0.5039,0.5156,-0.9922,3,0.7097,0.5753,0.1782,-0.3655,3,0.0667,
3.427,-0.5039,0.5156,-0.9922,3,0.7184,0.5645,0.1741,-0.3674,3,0.0667,
3.437,-0.5039,0.5156,-0.9922,3,0.7260,0.5556,0.1689,-0.3684,3,0.0667,
3.448,-0.5039,0.5156,-0.9922,3,0.7337,0.5461,0.1636,-0.3698,3,0.0667,
3.460,-1.2227,1.3516,1.5547,3,0.7337,0.5461,0.1636,-0.3698,3,0.0667,
3.470,-1.2227,1.3516,1.5547,3,0.7471,0.5317,0.1486,-0.3702,3,0.0664,
3.481,-1.2227,1.3516,1.5547,3,0.7437,0.5405,0.1427,-0.3666,3,0.0664,
3.491,-1.2227,1.3516,1.5547,3,0.7426,0.5452,0.1376,-0.3637,3,0.0669,
3.502,-1.2227,1.3516,1.5547,3,0.7469,0.5409,0.1334,-0.3630,3,0.0669,
3.514,-1.2227,1.3516,1.5547,3,0.7538,0.5312,0.1302,-0.3641,3,0.0667,
3.525,-0.0703,0.0703,-1.1953,3,0.7538,0.5312,0.1302,-0.3641,3,0.0667,
3.536,-0.0703,0.0703,-1.1953,3,0.7704,0.5081,0.1224,-0.3651,3,0.0667,
3.548,-0.0703,0.0703,-1.1953,3,0.7756,0.5010,0.1199,-0.3648,3,0.0664,
3.558,0.1328,-0.3555,-0.5430,3,0.7756,0.5010,0.1199,-0.3648,3,0.0664,
3.568,0.0781,-0.1133,-0.6172,3,0.7756,0.5010,0.1199,-0.3648,3,0.0664,
3.579,0.0508,0.0547,-0.8086,3,0.7756,0.5010,0.1199,-0.3648,3,0.0664,
3.590,0.0508,0.0547,-0.8086,3,0.8022,0.4576,0.1105,-0.3671,3,0.0664,
3.601,0.0508,0.0547,-0.8086,3,0.8101,0.4440,0.1067,-0.3676,3,0.0664,
3.611,0.0508,0.0547,-0.8086,3,0.8176,0.4307,0.1026,-0.3681,3,0.0664,
3.622,0.0508,0.0547,-0.8086,3,0.8241,0.4188,0.0988,-0.3683,3,0.0664,
3.633,0.1797,-0.0703,0.5117,3,0.8241,0.4188,0.0988,-0.3683,3,0.0664,
3.645,0.1094,0.2852,0.4336,3,0.8241,0.4188,0.0988,-0.3683,3,0.0664,
3.655,0.1094,0.2852,0.4336,3,0.8392,0.3927,0.0865,-0.3661,3,0.0662,
3.666,0.1094,0.2852,0.4336,3,0.8421,0.3879,0.0834,-0.3652,3,0.0659,
3.677,0.1094,0.2852,0.4336,3,0.8448,0.3831,0.0807,-0.3648,3,0.0659,
3.687,0.1094,0.2852,0.4336,3,0.8477,0.3777,0.0773,-0.3644,3,0.0657,
3.697,0.1094,0.2852,0.4336,3,0.8512,0.3712,0.0728,-0.3638,3,0.0654,
3.708,0.1094,0.2852,0.4336,3,0.8546,0.3648,0.0686,-0.3633,3,0.0654,
3.720,0.2578,0.2070,0.0273,3,0.8546,0.3648,0.0686,-0.3633,3,0.0654,
3.731,0.2578,0.2070,0.0273,3,0.8640,0.3462,0.0562,-0.3614,3,0.0657,
3.741,0.2578,0.2070,0.0273,3,0.8671,0.3401,0.0512,-0.3603,3,0.0657,
3.752,0.2578,0.2070,0.0273,3,0.8699,0.3342,0.0466,-0.3598,3,0.0654,
3.763,0.3945,-0.0586,-0.0273,3,0.8699,0.3342,0.0466,-0.3598,3,0.0654,
3.774,0.4648,-0.0898,-0.7891,3,0.8699,0.3342,0.0466,-0.3598,3,0.0654,
3.785,0.4648,-0.0898,-0.7891,3,0.8768,0.3157,0.0348,-0.3610,3,0.0652,
3.795,0.4648,-0.0898,-0.7891,3,0.8780,0.3123,0.0322,-0.3614,3,0.0649,
3.807,0.4648,-0.0898,-0.7891,3,0.8787,0.3098,0.0302,-0.3619,3,0.0647,
3.817,0.4648,-0.0898,-0.7891,3,0.8794,0.3071,0.0285,-0.3627,3,0.0647,
3.828,0.4648,-0.0898,-0.7891,3,0.8801,0.3040,0.0270,-0.3637,3,0.0645,
3.840,0.4570,-0.2500,-0.2070,3,0.8801,0.3040,0.0270,-0.3637,3,0.0645,
3.851,0.4570,-0.2500,-0.2070,3,0.8820,0.2953,0.0244,-0.3665,3,0.0642,
3.861,0.4570,-0.2500,-0.2070,3,0.8825,0.2926,0.0238,-0.3674,3,0.0640,
3.871,0.4570,-0.2500,-0.2070,3,0.8829,0.2903,0.0235,-0.3682,3,0.0637,
3.884,0.4570,-0.2500,-0.2070,3,0.8832,0.2883,0.0234,-0.3690,3,0.0637,
3.895,0.1992,-0.1289,0.4297,3,0.8832,0.2883,0.0234,-0.3690,3,0.0637,
3.906,0.1992,-0.1289,0.4297,3,0.8830,0.2875,0.0231,-0.3704,3,0.0632,
3.917,0.1992,-0.1289,0.4297,3,0.8830,0.2869,0.0227,-0.3708,3,0.0630,
3.928,-0.0195,0.2813,0.6719,3,0.8830,0.2869,0.0227,-0.3708,3,0.0630,
3.938,-0.0195,0.2969,0.4961,3,0.8830,0.2869,0.0227,-0.3708,3,0.0630,
3.949,0.0313,0.1250,-0.0703,3,0.8830,0.2869,0.0227,-0.3708,3,0.0630,
3.960,0.0313,0.1250,-0.0703,3,0.8831,0.2845,0.0196,-0.3725,3,0.0625,
3.971,0.0313,0.1250,-0.0703,3,0.8831,0.2839,0.0191,-0.3730,3,0.0623,
3.982,0.0313,0.1250,-0.0703,3,0.8829,0.2838,0.0188,-0.3735,3,0.0620,
3.992,0.2461,0.1094,0.0508,3,0.8829,0.2838,0.0188,-0.3735,3,0.0620,
4.004,0.2148,0.2305,0.1406,3,0.8829,0.2838,0.0188,-0.3735,3,0.0620,
4.015,0.2148,0.2305,0.1406,3,0.8814,0.2893,0.0169,-0.3730,3,0.0618,
4.025,0.2148,0.2305,0.1406,3,0.8810,0.2913,0.0161,-0.3726,3,0.0615,
4.035,0.2148,0.2305,0.1406,3,0.8805,0.2932,0.0154,-0.3721,3,0.0615,
4.046,0.1133,0.2148,-0.1172,3,0.8805,0.2932,0.0154,-0.3721,3,0.0615,
4.057,0.1133,0.2148,-0.1172,3,0.8795,0.2970,0.0144,-0.3716,3,0.0613,
4.068,0.1133,0.2148,-0.1172,3,0.8788,0.2991,0.0140,-0.3715,3,0.0613,
4.079,0.1289,0.3203,0.2656,3,0.8788,0.2991,0.0140,-0.3715,3,0.0613,
4.090,0.1289,0.3203,0.2656,3,0.8765,0.3054,0.0136,-0.3719,3,0.0610,
4.101,0.1289,0.3203,0.2656,3,0.8751,0.3087,0.0134,-0.3724,3,0.0608,
4.112,0.1289,0.3203,0.2656,3,0.8734,0.3126,0.0128,-0.3733,3,0.0608,
4.122,0.1953,-0.2422,0.3828,3,0.8734,0.3126,0.0128,-0.3733,3,0.0608,
4.133,0.0977,0.1172,0.6523,3,0.8734,0.3126,0.0128,-0.3733,3,0.0608,
4.145,0.0977,0.1172,0.6523,3,0.8649,0.3326,0.0049,-0.3759,3,0.0608,
4.155,0.0977,0.1172,0.6523,3,0.8626,0.3384,0.0010,-0.3760,3,0.0610,
4.166,0.0977,0.1172,0.6523,3,0.8607,0.3434,-0.0039,-0.3757,3,0.0610,
4.176,-0.2578,1.5508,1.5273,3,0.8607,0.3434,-0.0039,-0.3757,3,0.0610,
4.189,-0.1602,0.9766,1.1836,3,0.8607,0.3434,-0.0039,-0.3757,3,0.0610,
4.199,-0.1602,0.9766,1.1836,3,0.8508,0.3724,-0.0283,-0.3697,3,0.0613,
4.210,-0.1602,0.9766,1.1836,3,0.8469,0.3823,-0.0355,-0.3679,3,0.0615,
4.220,-0.1602,0.9766,1.1836,3,0.8423,0.3935,-0.0432,-0.3659,3,0.0618,
4.231,-0.1602,0.9766,1.1836,3,0.8372,0.4048,-0.0516,-0.3640,3,0.0620,
4.242,-0.1602,0.9766,1.1836,3,0.8317,0.4164,-0.0607,-0.3624,3,0.0623,
4.252,-0.1602,0.9766,1.1836,3,0.8255,0.4276,-0.0707,-0.3616,3,0.0625,
4.264,-0.4180,0.3516,2.1328,3,0.8255,0.4276,-0.0707,-0.3616,3,0.0625,
4.275,-0.4180,0.3516,2.1328,3,0.8104,0.4495,-0.0977,-0.3629,3,0.0630,
4.286,-0.4180,0.3516,2.1328,3,0.8043,0.4565,-0.1078,-0.3649,3,0.0632,
4.297,-0.4180,0.3516,2.1328,3,0.7972,0.4644,-0.1172,-0.3676,3,0.0635,
4.306,0.2266,-0.8477,-0.8047,3,0.7972,0.4644,-0.1172,-0.3676,3,0.0635,
4.317,0.2266,-0.8477,-0.8047,3,0.7748,0.4918,-0.1394,-0.3719,3,0.0637,
4.328,0.2266,-0.8477,-0.8047,3,0.7634,0.5070,-0.1484,-0.3718,3,0.0654,
4.338,0.2266,-0.8477,-0.8047,3,0.7505,0.5230,-0.1578,-0.3718,3,0.0662,
4.349,0.2266,-0.8477,-0.8047,3,0.7393,0.5355,-0.1654,-0.3732,3,0.0664,
4.361,0.2266,-0.8477,-0.8047,3,0.7289,0.5456,-0.1722,-0.3760,3,0.0667,
4.372,0.2266,-0.8477,-0.8047,3,0.7192,0.5543,-0.1778,-0.3794,3,0.0667,
4.381,0.7148,-1.2500,-2.5742,3,0.7192,0.5543,-0.1778,-0.3794,3,0.0667,
4.393,0.7148,-1.2500,-2.5742,3,0.6990,0.5734,-0.1857,-0.3850,3,0.0669,
4.405,0.2461,-1.3906,-0.2891,3,0.6990,0.5734,-0.1857,-0.3850,3,0.0669,
4.416,0.2461,-1.3906,-0.2891,3,0.6719,0.5972,-0.1911,-0.3942,3,0.0676,
4.426,0.2461,-1.3906,-0.2891,3,0.6603,0.6064,-0.1921,-0.3991,3,0.0676,
4.439,0.2461,-1.3906,-0.2891,3,0.6466,0.6172,-0.1940,-0.4041,3,0.0679,
4.449,0.3008,-1.5977,-0.4531,3,0.6466,0.6172,-0.1940,-0.4041,3,0.0679,
4.460,0.3008,-1.5977,-0.4531,3,0.6113,0.6416,-0.2016,-0.4172,3,0.0681,
4.470,0.3008,-1.5977,-0.4531,3,0.5975,0.6505,-0.2039,-0.4223,3,0.0684,
4.482,0.3008,-1.5977,-0.4531,3,0.5835,0.6597,-0.2055,-0.4267,3,0.0691,
4.492,-0.2266,1.0078,-1.2500,3,0.5835,0.6597,-0.2055,-0.4267,3,0.0691,
4.503,-0.5078,1.7734,-0.7422,3,0.5835,0.6597,-0.2055,-0.4267,3,0.0691,
4.514,-0.5078,1.7734,-0.7422,3,0.5400,0.6853,-0.2091,-0.4417,3,0.0696,
4.526,-0.5078,1.7734,-0.7422,3,0.5287,0.6923,-0.2118,-0.4431,3,0.0696,
4.536,-0.5078,1.7734,-0.7422,3,0.5184,0.6978,-0.2151,-0.4451,3,0.0698,
4.546,-0.5078,1.7734,-0.7422,3,0.5090,0.7017,-0.2184,-0.4481,3,0.0696,
4.557,-0.2773,0.2734,0.7773,3,0.5090,0.7017,-0.2184,-0.4481,3,0.0696,
4.569,-0.0820,0.1836,-0.1211,3,0.5090,0.7017,-0.2184,-0.4481,3,0.0696,
4.580,-0.0820,0.1836,-0.1211,3,0.4742,0.7123,-0.2329,-0.4620,3,0.0703,
4.590,-0.0820,0.1836,-0.1211,3,0.4652,0.7131,-0.2361,-0.4684,3,0.0701,
4.601,-0.0820,0.1836,-0.1211,3,0.4577,0.7120,-0.2382,-0.4762,3,0.0703,
4.613,-0.5820,0.3516,0.9414,3,0.4577,0.7120,-0.2382,-0.4762,3,0.0703,
4.622,-0.5820,0.3516,0.9414,3,0.4353,0.7105,-0.2465,-0.4950,3,0.0703,
4.633,-0.5820,0.3516,0.9414,3,0.4250,0.7111,-0.2516,-0.5003,3,0.0703,
4.643,-0.5820,0.3516,0.9414,3,0.4151,0.7114,-0.2569,-0.5056,3,0.0710,
4.655,-0.5820,0.3516,0.9414,3,0.4059,0.7111,-0.2615,-0.5110,3,0.0710,
4.665,-0.5820,0.3516,0.9414,3,0.3968,0.7100,-0.2652,-0.5179,3,0.0713,
4.676,-0.5820,0.3516,0.9414,3,0.3871,0.7086,-0.2684,-0.5254,3,0.0713,
4.687,0.9570,-0.5273,0.6875,3,0.3871,0.7086,-0.2684,-0.5254,3,0.0713,
4.699,0.9570,-0.5273,0.6875,3,0.3598,0.7097,-0.2734,-0.5405,3,0.0713,
4.709,0.9570,-0.5273,0.6875,3,0.3482,0.7117,-0.2755,-0.5444,3,0.0713,
4.720,0.9570,-0.5273,0.6875,3,0.3361,0.7133,-0.2779,-0.5486,3,0.0713,
4.730,0.9570,-0.5273,0.6875,3,0.3243,0.7141,-0.2797,-0.5537,3,0.0713,
4.742,0.9570,-0.5273,0.6875,3,0.3129,0.7145,-0.2801,-0.5597,3,0.0715,
4.754,0.5977,0.2656,-0.8438,3,0.3129,0.7145,-0.2801,-0.5597,3,0.0715,
4.765,0.5977,0.2656,-0.8438,3,0.2874,0.7119,-0.2789,-0.5768,3,0.0718,
4.775,0.5977,0.2656,-0.8438,3,0.2782,0.7110,-0.2793,-0.5823,3,0.0718,
4.786,0.5977,0.2656,-0.8438,3,0.2679,0.7112,-0.2811,-0.5860,3,0.0718,
4.798,0.5977,0.2656,-0.8438,3,0.2565,0.7123,-0.2828,-0.5889,3,0.0720,
4.809,0.2852,-0.2734,-1.4063,3,0.2565,0.7123,-0.2828,-0.5889,3,0.0720,
4.820,0.2852,-0.2734,-1.4063,3,0.2304,0.7149,-0.2819,-0.5969,3,0.0720,
4.832,0.2852,-0.2734,-1.4063,3,0.2191,0.7166,-0.2827,-0.5988,3,0.0723,
4.843,0.2109,-0.5977,-0.5469,3,0.2191,0.7166,-0.2827,-0.5988,3,0.0723,
4.853,0.2109,-0.5977,-0.5469,3,0.1902,0.7219,-0.2874,-0.6000,3,0.0725,
4.865,0.2109,-0.5977,-0.5469,3,0.1794,0.7233,-0.2904,-0.6002,3,0.0725,
4.875,0.2109,-0.5977,-0.5469,3,0.1700,0.7233,-0.2938,-0.6014,3,0.0725,
4.885,0.2109,-0.5977,-0.5469,3,0.1618,0.7220,-0.2982,-0.6031,3,0.0732,
4.895,0.2109,-0.5977,-0.5469,3,0.1547,0.7197,-0.3027,-0.6054,3,0.0730,
4.907,0.2109,-0.5977,-0.5469,3,0.1497,0.7166,-0.3059,-0.6087,3,0.0730,
4.918,-0.9102,0.5898,-0.7266,3,0.1497,0.7166,-0.3059,-0.6087,3,0.0730,
4.929,-0.9102,0.5898,-0.7266,3,0.1429,0.7068,-0.3102,-0.6195,3,0.0730,
4.940,-0.9102,0.5898,-0.7266,3,0.1420,0.7021,-0.3121,-0.6241,3,0.0730,
4.952,-0.9102,0.5898,-0.7266,3,0.1422,0.6974,-0.3135,-0.6287,3,0.0730,
4.962,-0.0195,-1.3398,-0.9844,3,0.1422,0.6974,-0.3135,-0.6287,3,0.0730,
4.973,-0.0195,-1.3398,-0.9844,3,0.1448,0.6844,-0.3159,-0.6409,3,0.0730,
4.984,-0.0195,-1.3398,-0.9844,3,0.1451,0.6808,-0.3188,-0.6433,3,0.0730,
4.995,-0.0195,-1.3398,-0.9844,3,0.1448,0.6780,-0.3226,-0.6443,3,0.0732,
5.005,-0.0195,-1.3398,-0.9844,3,0.1439,0.6761,-0.3262,-0.6448,3,0.0732,
5.015,-0.0195,-1.3398,-0.9844,3,0.1422,0.6745,-0.3295,-0.6451,3,0.0730,
5.027,0.5117,-1.4414,0.2617,3,0.1422,0.6745,-0.3295,-0.6451,3,0.0730,
5.039,0.5117,-1.4414,0.2617,3,0.1393,0.6745,-0.3307,-0.6452,3,0.0732,
5.049,0.5117,-1.4414,0.2617,3,0.1381,0.6750,-0.3302,-0.6451,3,0.0732,
5.060,0.5117,-1.4414,0.2617,3,0.1370,0.6758,-0.3293,-0.6450,3,0.0732,
5.070,0.5117,-1.4414,0.2617,3,0.1364,0.6767,-0.3279,-0.6449,3,0.0730,
5.082,0.5117,-1.4414,0.2617,3,0.1364,0.6775,-0.3262,-0.6450,3,0.0730,
5.093,0.1289,0.6406,0.9688,3,0.1364,0.6775,-0.3262,-0.6450,3,0.0730,
5.104,0.1289,0.6406,0.9688,3,0.1376,0.6773,-0.3223,-0.6469,3,0.0728,
5.114,0.1289,0.6406,0.9688,3,0.1384,0.6766,-0.3206,-0.6483,3,0.0728,
5.126,0.1289,0.6406,0.9688,3,0.1393,0.6758,-0.3188,-0.6497,3,0.0728,
5.136,0.1484,0.5898,0.1953,3,0.1393,0.6758,-0.3188,-0.6497,3,0.0728,
5.147,0.1797,0.5742,0.0000,3,0.1393,0.6758,-0.3188,-0.6497,3,0.0728,
5.158,0.1797,0.5742,0.0000,3,0.1441,0.6727,-0.3098,-0.6563,3,0.0728,
5.169,0.1797,0.5742,0.0000,3,0.1452,0.6720,-0.3077,-0.6578,3,0.0728,
5.180,0.1797,0.5742,0.0000,3,0.1460,0.6714,-0.3062,-0.6589,3,0.0725,
5.191,0.1797,0.5742,0.0000,3,0.1465,0.6709,-0.3055,-0.6596,3,0.0725,
5.202,0.0625,-0.0195,-0.6055,3,0.1465,0.6709,-0.3055,-0.6596,3,0.0725,
5.214,0.0625,-0.0195,-0.6055,3,0.1467,0.6707,-0.3068,-0.6592,3,0.0723,
5.225,0.0625,-0.0195,-0.6055,3,0.1467,0.6707,-0.3073,-0.6589,3,0.0723,
5.235,-0.1289,0.0898,-0.4844,3,0.1467,0.6707,-0.3073,-0.6589,3,0.0723,
5.246,-0.1680,0.1719,-0.4883,3,0.1467,0.6707,-0.3073,-0.6589,3,0.0723,
5.258,-0.1680,0.1719,-0.4883,3,0.1489,0.6702,-0.3046,-0.6602,3,0.0725,
5.268,-0.1680,0.1719,-0.4883,3,0.1500,0.6700,-0.3029,-0.6609,3,0.0725,
5.279,-0.1680,0.1719,-0.4883,3,0.1511,0.6702,-0.3018,-0.6610,3,0.0725,
5.291,-0.1680,0.1719,-0.4883,3,0.1522,0.6704,-0.3011,-0.6608,3,0.0723,
5.301,-0.3711,0.4688,-0.2578,3,0.1522,0.6704,-0.3011,-0.6608,3,0.0723,
5.312,-0.3047,0.4141,-0.3281,3,0.1522,0.6704,-0.3011,-0.6608,3,0.0723,
5.323,-0.3047,0.4141,-0.3281,3,0.1561,0.6723,-0.3002,-0.6584,3,0.0723,
5.334,-0.3047,0.4141,-0.3281,3,0.1572,0.6734,-0.2997,-0.6572,3,0.0723,
5.346,-0.3047,0.4141,-0.3281,3,0.1580,0.6747,-0.2994,-0.6559,3,0.0723,
5.356,-0.0195,0.6836,-0.5352,3,0.1580,0.6747,-0.2994,-0.6559,3,0.0723,
5.367,0.1133,0.6445,-0.5664,3,0.1580,0.6747,-0.2994,-0.6559,3,0.0723,
5.379,0.1133,0.6445,-0.5664,3,0.1592,0.6827,-0.2992,-0.6474,3,0.0723,
5.389,0.1133,0.6445,-0.5664,3,0.1592,0.6859,-0.2984,-0.6443,3,0.0723,
5.400,0.1133,0.6445,-0.5664,3,0.1590,0.6895,-0.2969,-0.6412,3,0.0723,
5.410,0.8594,-0.0859,-0.2383,3,0.1590,0.6895,-0.2969,-0.6412,3,0.0723,
5.423,0.8164,-1.0703,-0.4492,3,0.1590,0.6895,-0.2969,-0.6412,3,0.0723,
5.433,0.8164,-1.0703,-0.4492,3,0.1537,0.7103,-0.2835,-0.6256,3,0.0725,
5.443,0.8164,-1.0703,-0.4492,3,0.1497,0.7177,-0.2802,-0.6198,3,0.0728,
5.454,0.8164,-1.0703,-0.4492,3,0.1443,0.7260,-0.2768,-0.6128,3,0.0730,
5.466,0.8164,-1.0703,-0.4492,3,0.1383,0.7347,-0.2733,-0.6053,3,0.0730,
5.475,0.6250,-0.9141,-0.3398,3,0.1383,0.7347,-0.2733,-0.6053,3,0.0730,
5.486,0.6250,-0.9141,-0.3398,3,0.1246,0.7535,-0.2643,-0.5889,3,0.0732,
5.498,0.7188,-0.5977,-0.4609,3,0.1246,0.7535,-0.2643,-0.5889,3,0.0732,
5.509,0.7188,-0.5977,-0.4609,3,0.1061,0.7809,-0.2465,-0.5641,3,0.0745,
5.520,0.7188,-0.5977,-0.4609,3,0.0992,0.7937,-0.2349,-0.5522,3,0.0747,
5.531,0.2617,-1.4102,-0.6680,3,0.0992,0.7937,-0.2349,-0.5522,3,0.0747,
5.540,0.2617,-1.4102,-0.6680,3,0.0797,0.8279,-0.1994,-0.5181,3,0.0754,
5.552,0.2617,-1.4102,-0.6680,3,0.0693,0.8406,-0.1871,-0.5035,3,0.0757,
5.563,-1.2813,-0.6016,0.9531,3,0.0693,0.8406,-0.1871,-0.5035,3,0.0757,
5.574,-1.2813,-0.6016,0.9531,3,0.0433,0.8641,-0.1696,-0.4719,3,0.0774,
5.585,-1.2813,-0.6016,0.9531,3,0.0300,0.8734,-0.1646,-0.4573,3,0.0774,
5.597,-1.6016,2.5078,0.7617,3,0.0300,0.8734,-0.1646,-0.4573,3,0.0774,
5.607,-1.6016,2.5078,0.7617,3,0.0026,0.8916,-0.1545,-0.4257,3,0.0776,
5.618,-1.6016,2.5078,0.7617,3,0.0051,-0.8972,0.1517,0.4149,3,0.0776,
5.628,-1.6016,2.5078,0.7617,3,0.0114,-0.9026,0.1498,0.4033,3,0.0776,
5.641,-1.6016,2.5078,0.7617,3,0.0153,-0.9079,0.1473,0.3922,3,0.0779,
5.652,-0.5586,0.8125,-1.3008,3,0.0153,-0.9079,0.1473,0.3922,3,0.0779,
5.663,-0.5586,0.8125,-1.3008,3,0.0182,-0.9219,0.1332,0.3632,3,0.0779,
5.673,-0.5586,0.8125,-1.3008,3,0.0209,-0.9272,0.1281,0.3514,3,0.0781,
5.684,-0.5586,0.8125,-1.3008,3,0.0262,-0.9322,0.1250,0.3387,3,0.0781,
5.695,-0.5586,0.8125,-1.3008,3,0.0333,-0.9366,0.1241,0.3259,3,0.0781,
5.705,-0.5586,0.8125,-1.3008,3,0.0405,-0.9403,0.1245,0.3141,3,0.0781,
5.716,-0.9883,1.0703,-0.4805,3,0.0405,-0.9403,0.1245,0.3141,3,0.0781,
5.728,-0.9883,1.0703,-0.4805,3,0.0549,-0.9465,0.1290,0.2907,3,0.0779,
5.739,-0.9883,1.0703,-0.4805,3,0.0582,-0.9481,0.1320,0.2833,3,0.0774,
5.750,-0.9883,1.0703,-0.4805,3,0.0618,-0.9495,0.1364,0.2759,3,0.0771,
5.761,0.1992,-2.2773,-0.1758,3,0.0618,-0.9495,0.1364,0.2759,3,0.0771,
5.772,0.1992,-2.2773,-0.1758,3,0.0727,-0.9518,0.1476,0.2590,3,0.0767,
5.782,0.1992,-2.2773,-0.1758,3,0.0759,-0.9523,0.1497,0.2550,3,0.0767,
5.793,0.1992,-2.2773,-0.1758,3,0.0779,-0.9526,0.1507,0.2526,3,0.0767,
5.804,0.1992,-2.2773,-0.1758,3,0.0799,-0.9529,0.1516,0.2501,3,0.0764,
5.814,0.1992,-2.2773,-0.1758,3,0.0832,-0.9533,0.1536,0.2464,3,0.0762,
5.825,0.1992,-2.2773,-0.1758,3,0.0867,-0.9536,0.1563,0.2426,3,0.0762,
5.836,0.4570,-0.4102,-1.0195,3,0.0867,-0.9536,0.1563,0.2426,3,0.0762,
5.848,0.4570,-0.4102,-1.0195,3,0.0950,-0.9539,0.1631,0.2332,3,0.0754,
5.858,0.4570,-0.4102,-1.0195,3,0.0980,-0.9540,0.1655,0.2299,3,0.0754,
5.869,0.4570,-0.4102,-1.0195,3,0.1004,-0.9541,0.1674,0.2271,3,0.0752,
5.879,0.3281,-0.6172,0.3398,3,0.1004,-0.9541,0.1674,0.2271,3,0.0752,
5.891,0.4258,-0.9766,0.9883,3,0.1004,-0.9541,0.1674,0.2271,3,0.0752,
5.902,0.4258,-0.9766,0.9883,3,0.1055,-0.9548,0.1699,0.2201,3,0.0752,
5.912,0.4258,-0.9766,0.9883,3,0.1073,-0.9548,0.1701,0.2187,3,0.0750,
5.923,0.4258,-0.9766,0.9883,3,0.1089,-0.9548,0.1705,0.2177,3,0.0750,
5.934,0.4258,-0.9766,0.9883,3,0.1097,-0.9548,0.1709,0.2172,3,0.0747,
5.945,0.4258,-0.9766,0.9883,3,0.1100,-0.9547,0.1713,0.2172,3,0.0745,
5.955,0.1992,0.4570,0.1484,3,0.1100,-0.9547,0.1713,0.2172,3,0.0745,
5.966,0.1758,0.5078,0.2656,3,0.1100,-0.9547,0.1713,0.2172,3,0.0745,
5.978,0.1758,0.5078,0.2656,3,0.1059,-0.9540,0.1717,0.2218,3,0.0742,
5.988,0.1758,0.5078,0.2656,3,0.1056,-0.9537,0.1725,0.2225,3,0.0740,
5.998,0.1758,0.5078,0.2656,3,0.1053,-0.9534,0.1731,0.2234,3,0.0737,
6.008,0.1758,0.5078,0.2656,3,0.1049,-0.9532,0.1732,0.2245,3,0.0735,
6.020,0.1758,0.5078,0.2656,3,0.1041,-0.9531,0.1725,0.2260,3,0.0732,
6.031,0.1563,-0.0313,-0.3828,3,0.1041,-0.9531,0.1725,0.2260,3,0.0732,
6.042,0.1563,-0.0313,-0.3828,3,0.1010,-0.9531,0.1694,0.2296,3,0.0728,
6.053,0.1563,-0.0313,-0.3828,3,0.0997,-0.9532,0.1682,0.2308,3,0.0725,
6.065,0.1563,-0.0313,-0.3828,3,0.0988,-0.9532,0.1676,0.2315,3,0.0725,
6.075,0.0742,-0.2227,0.5859,3,0.0988,-0.9532,0.1676,0.2315,3,0.0725,
6.086,0.2305,-0.4453,0.6992,3,0.0988,-0.9532,0.1676,0.2315,3,0.0725,
6.097,0.2305,-0.4453,0.6992,3,0.0968,-0.9528,0.1667,0.2348,3,0.0718,
6.108,0.2305,-0.4453,0.6992,3,0.0964,-0.9526,0.1663,0.2360,3,0.0715,
6.119,0.2305,-0.4453,0.6992,3,0.0959,-0.9524,0.1661,0.2370,3,0.0715,
6.129,0.3164,-0.3086,-0.4961,3,0.0959,-0.9524,0.1661,0.2370,3,0.0715,
6.140,0.3984,-0.4063,-0.4883,3,0.0959,-0.9524,0.1661,0.2370,3,0.0715,
6.152,0.3984,-0.4063,-0.4883,3,0.0940,-0.9523,0.1642,0.2397,3,0.0708,
